datetime,region,demand
2021-06-23 14:00:00,57,172
2021-06-23 14:00:00,58,208
2021-06-23 14:00:00,59,107
2021-06-23 14:00:00,60,2
2021-06-23 14:00:00,61,24
2021-06-23 14:00:00,62,4
2021-06-23 14:00:00,63,11
2021-06-23 14:00:00,64,226
2021-06-23 14:00:00,65,220
2021-06-23 14:00:00,66,104
2021-06-23 14:00:00,67,3
2021-06-23 14:00:00,68,26
2021-06-23 14:00:00,69,50
2021-06-23 14:00:00,70,0
2021-06-23 14:00:00,71,196
2021-06-23 14:00:00,72,222
2021-06-23 14:00:00,73,228
2021-06-23 14:00:00,74,48
2021-06-23 14:00:00,75,32
2021-06-23 14:00:00,76,66
2021-06-23 14:00:00,77,0
2021-06-23 14:00:00,78,70
2021-06-23 14:00:00,79,186
2021-06-23 14:00:00,80,217
2021-06-23 14:00:00,81,81
2021-06-23 14:00:00,82,28
2021-06-23 14:00:00,83,36
2021-06-23 15:00:00,0,18
2021-06-23 15:00:00,1,22
2021-06-23 15:00:00,2,26
2021-06-23 15:00:00,3,14
2021-06-23 15:00:00,4,1
2021-06-23 15:00:00,5,0
2021-06-23 15:00:00,6,0
2021-06-23 15:00:00,7,8
2021-06-23 15:00:00,8,55
2021-06-23 15:00:00,9,39
2021-06-23 15:00:00,10,34
2021-06-23 15:00:00,11,4
2021-06-23 15:00:00,12,0
2021-06-23 15:00:00,13,0
2021-06-23 15:00:00,14,33
2021-06-23 15:00:00,15,52
2021-06-23 15:00:00,16,56
2021-06-23 15:00:00,17,14
2021-06-23 15:00:00,18,0
2021-06-23 15:00:00,19,10
2021-06-23 15:00:00,20,8
2021-06-23 15:00:00,21,34
2021-06-23 15:00:00,22,54
2021-06-23 15:00:00,23,53
2021-06-23 15:00:00,24,53
2021-06-23 15:00:00,25,4
2021-06-23 15:00:00,26,6
2021-06-23 15:00:00,27,17
2021-06-23 15:00:00,28,21
2021-06-23 15:00:00,29,72
2021-06-23 15:00:00,30,37
2021-06-23 15:00:00,31,76
2021-06-23 15:00:00,32,7
2021-06-23 15:00:00,33,19
2021-06-23 15:00:00,34,38
2021-06-23 15:00:00,35,41
2021-06-23 15:00:00,36,143
2021-06-23 15:00:00,37,98
2021-06-23 15:00:00,38,113
2021-06-23 15:00:00,39,14
2021-06-23 15:00:00,40,12
2021-06-23 15:00:00,41,13
2021-06-23 15:00:00,42,45
2021-06-23 15:00:00,43,122
2021-06-23 15:00:00,44,151
2021-06-23 15:00:00,45,117
2021-06-23 15:00:00,46,15
2021-06-23 15:00:00,47,25
2021-06-23 15:00:00,48,5
2021-06-23 15:00:00,49,43
2021-06-23 15:00:00,50,175
2021-06-23 15:00:00,51,262
2021-06-23 15:00:00,52,71
2021-06-23 15:00:00,53,14
2021-06-23 15:00:00,54,11
2021-06-23 15:00:00,55,5
2021-06-23 15:00:00,56,62
2021-06-23 15:00:00,57,156
2021-06-23 15:00:00,58,218
2021-06-23 15:00:00,59,116
2021-06-23 15:00:00,60,3
2021-06-23 15:00:00,61,14
2021-06-23 15:00:00,62,3
2021-06-23 15:00:00,63,12
2021-06-23 15:00:00,64,243
2021-06-23 15:00:00,65,239
2021-06-23 15:00:00,66,120
2021-06-23 15:00:00,67,7
2021-06-23 15:00:00,68,24
2021-06-23 15:00:00,69,34
2021-06-23 15:00:00,70,0
2021-06-23 15:00:00,71,202
2021-06-23 15:00:00,72,256
2021-06-23 15:00:00,73,237
2021-06-23 15:00:00,74,43
2021-06-23 15:00:00,75,27
2021-06-23 15:00:00,76,73
2021-06-23 15:00:00,77,0
2021-06-23 15:00:00,78,82
2021-06-23 15:00:00,79,196
2021-06-23 15:00:00,80,227
2021-06-23 15:00:00,81,85
2021-06-23 15:00:00,82,29
2021-06-23 15:00:00,83,49
2021-06-23 16:00:00,0,27
2021-06-23 16:00:00,1,25
2021-06-23 16:00:00,2,28
2021-06-23 16:00:00,3,9
2021-06-23 16:00:00,4,7
2021-06-23 16:00:00,5,1
2021-06-23 16:00:00,6,0
2021-06-23 16:00:00,7,22
2021-06-23 16:00:00,8,70
2021-06-23 16:00:00,9,51
2021-06-23 16:00:00,10,21
2021-06-23 16:00:00,11,10
2021-06-23 16:00:00,12,0
2021-06-23 16:00:00,13,0
2021-06-23 16:00:00,14,34
2021-06-23 16:00:00,15,77
2021-06-23 16:00:00,16,70
2021-06-23 16:00:00,17,21
2021-06-23 16:00:00,18,0
2021-06-23 16:00:00,19,6
2021-06-23 16:00:00,20,4
2021-06-23 16:00:00,21,27
2021-06-23 16:00:00,22,47
2021-06-23 16:00:00,23,58
2021-06-23 16:00:00,24,46
2021-06-23 16:00:00,25,2
2021-06-23 16:00:00,26,22
2021-06-23 16:00:00,27,9
2021-06-23 16:00:00,28,24
2021-06-23 16:00:00,29,79
2021-06-23 16:00:00,30,31
2021-06-23 16:00:00,31,80
2021-06-23 16:00:00,32,14
2021-06-23 16:00:00,33,20
2021-06-23 16:00:00,34,33
2021-06-23 16:00:00,35,50
2021-06-23 16:00:00,36,149
2021-06-23 16:00:00,37,84
2021-06-23 16:00:00,38,174
2021-06-23 16:00:00,39,9
2021-06-23 16:00:00,40,14
2021-06-23 16:00:00,41,18
2021-06-23 16:00:00,42,46
2021-06-23 16:00:00,43,124
2021-06-23 16:00:00,44,185
2021-06-23 16:00:00,45,145
2021-06-23 16:00:00,46,18
2021-06-23 16:00:00,47,49
2021-06-23 16:00:00,48,8
2021-06-23 16:00:00,49,55
2021-06-23 16:00:00,50,210
2021-06-23 16:00:00,51,369
2021-06-23 16:00:00,52,113
2021-06-23 16:00:00,53,14
2021-06-23 16:00:00,54,16
2021-06-23 16:00:00,55,10
2021-06-23 16:00:00,56,82
2021-06-23 16:00:00,57,187
2021-06-23 16:00:00,58,286
2021-06-23 16:00:00,59,141
2021-06-23 16:00:00,60,4
2021-06-23 16:00:00,61,22
2021-06-23 16:00:00,62,6
2021-06-23 16:00:00,63,12
2021-06-23 16:00:00,64,288
2021-06-23 16:00:00,65,269
2021-06-23 16:00:00,66,160
2021-06-23 16:00:00,67,7
2021-06-23 16:00:00,68,42
2021-06-23 16:00:00,69,52
2021-06-23 16:00:00,70,0
2021-06-23 16:00:00,71,265
2021-06-23 16:00:00,72,229
2021-06-23 16:00:00,73,245
2021-06-23 16:00:00,74,51
2021-06-23 16:00:00,75,54
2021-06-23 16:00:00,76,87
2021-06-23 16:00:00,77,0
2021-06-23 16:00:00,78,73
2021-06-23 16:00:00,79,186
2021-06-23 16:00:00,80,238
2021-06-23 16:00:00,81,115
2021-06-23 16:00:00,82,30
2021-06-23 16:00:00,83,61
2021-06-23 17:00:00,0,37
2021-06-23 17:00:00,1,47
2021-06-23 17:00:00,2,36
2021-06-23 17:00:00,3,12
2021-06-23 17:00:00,4,7
2021-06-23 17:00:00,5,0
2021-06-23 17:00:00,6,0
2021-06-23 17:00:00,7,15
2021-06-23 17:00:00,8,84
2021-06-23 17:00:00,9,63
2021-06-23 17:00:00,10,29
2021-06-23 17:00:00,11,6
2021-06-23 17:00:00,12,0
2021-06-23 17:00:00,13,0
2021-06-23 17:00:00,14,61
2021-06-23 17:00:00,15,86
2021-06-23 17:00:00,16,78
2021-06-23 17:00:00,17,29
2021-06-23 17:00:00,18,0
2021-06-23 17:00:00,19,12
2021-06-23 17:00:00,20,15
2021-06-23 17:00:00,21,69
2021-06-23 17:00:00,22,75
2021-06-23 17:00:00,23,76
2021-06-23 17:00:00,24,68
2021-06-23 17:00:00,25,5
2021-06-23 17:00:00,26,12
2021-06-23 17:00:00,27,28
2021-06-23 17:00:00,28,39
2021-06-23 17:00:00,29,123
2021-06-23 17:00:00,30,42
2021-06-23 17:00:00,31,131
2021-06-23 17:00:00,32,12
2021-06-23 17:00:00,33,15
2021-06-23 17:00:00,34,47
2021-06-23 17:00:00,35,49
2021-06-23 17:00:00,36,204
2021-06-23 17:00:00,37,93
2021-06-23 17:00:00,38,235
2021-06-23 17:00:00,39,9
2021-06-23 17:00:00,40,21
2021-06-23 17:00:00,41,32
2021-06-23 17:00:00,42,78
2021-06-23 17:00:00,43,173
2021-06-23 17:00:00,44,223
2021-06-23 17:00:00,45,234
2021-06-23 17:00:00,46,31
2021-06-23 17:00:00,47,61
2021-06-23 17:00:00,48,10
2021-06-23 17:00:00,49,79
2021-06-23 17:00:00,50,328
2021-06-23 17:00:00,51,611
2021-06-23 17:00:00,52,164
2021-06-23 17:00:00,53,16
2021-06-23 17:00:00,54,31
2021-06-23 17:00:00,55,9
2021-06-23 17:00:00,56,132
2021-06-23 17:00:00,57,300
2021-06-23 17:00:00,58,513
2021-06-23 17:00:00,59,229
2021-06-23 17:00:00,60,3
2021-06-23 17:00:00,61,37
2021-06-23 17:00:00,62,13
2021-06-23 17:00:00,63,31
2021-06-23 17:00:00,64,362
2021-06-23 17:00:00,65,413
2021-06-23 17:00:00,66,195
2021-06-23 17:00:00,67,4
2021-06-23 17:00:00,68,55
2021-06-23 17:00:00,69,70
2021-06-23 17:00:00,70,0
2021-06-23 17:00:00,71,314
2021-06-23 17:00:00,72,297
2021-06-23 17:00:00,73,361
2021-06-23 17:00:00,74,67
2021-06-23 17:00:00,75,79
2021-06-23 17:00:00,76,127
2021-06-23 17:00:00,77,0
2021-06-23 17:00:00,78,126
2021-06-23 17:00:00,79,281
2021-06-23 17:00:00,80,360
2021-06-23 17:00:00,81,110
2021-06-23 17:00:00,82,54
2021-06-23 17:00:00,83,63
2021-06-23 18:00:00,0,36
2021-06-23 18:00:00,1,38
2021-06-23 18:00:00,2,46
2021-06-23 18:00:00,3,7
2021-06-23 18:00:00,4,5
2021-06-23 18:00:00,5,1
2021-06-23 18:00:00,6,0
2021-06-23 18:00:00,7,16
2021-06-23 18:00:00,8,91
2021-06-23 18:00:00,9,61
2021-06-23 18:00:00,10,33
2021-06-23 18:00:00,11,13
2021-06-23 18:00:00,12,0
2021-06-23 18:00:00,13,0
2021-06-23 18:00:00,14,54
2021-06-23 18:00:00,15,106
2021-06-23 18:00:00,16,64
2021-06-23 18:00:00,17,26
2021-06-23 18:00:00,18,0
2021-06-23 18:00:00,19,11
2021-06-23 18:00:00,20,20
2021-06-23 18:00:00,21,48
2021-06-23 18:00:00,22,108
2021-06-23 18:00:00,23,63
2021-06-23 18:00:00,24,64
2021-06-23 18:00:00,25,12
2021-06-23 18:00:00,26,36
2021-06-23 18:00:00,27,34
2021-06-23 18:00:00,28,35
2021-06-23 18:00:00,29,138
2021-06-23 18:00:00,30,31
2021-06-23 18:00:00,31,150
2021-06-23 18:00:00,32,23
2021-06-23 18:00:00,33,36
2021-06-23 18:00:00,34,67
2021-06-23 18:00:00,35,61
2021-06-23 18:00:00,36,214
2021-06-23 18:00:00,37,86
2021-06-23 18:00:00,38,212
2021-06-23 18:00:00,39,19
2021-06-23 18:00:00,40,18
2021-06-23 18:00:00,41,28
2021-06-23 18:00:00,42,81
2021-06-23 18:00:00,43,191
2021-06-23 18:00:00,44,178
2021-06-23 18:00:00,45,228
2021-06-23 18:00:00,46,30
2021-06-23 18:00:00,47,56
2021-06-23 18:00:00,48,10
2021-06-23 18:00:00,49,95
2021-06-23 18:00:00,50,310
2021-06-23 18:00:00,51,325
2021-06-23 18:00:00,52,189
2021-06-23 18:00:00,53,41
2021-06-23 18:00:00,54,41
2021-06-23 18:00:00,55,8
2021-06-23 18:00:00,56,172
2021-06-23 18:00:00,57,270
2021-06-23 18:00:00,58,445
2021-06-23 18:00:00,59,194
2021-06-23 18:00:00,60,6
2021-06-23 18:00:00,61,67
2021-06-23 18:00:00,62,14
2021-06-23 18:00:00,63,25
2021-06-23 18:00:00,64,446
2021-06-23 18:00:00,65,447
2021-06-23 18:00:00,66,246
2021-06-23 18:00:00,67,7
2021-06-23 18:00:00,68,91
2021-06-23 18:00:00,69,84
2021-06-23 18:00:00,70,0
2021-06-23 18:00:00,71,380
2021-06-23 18:00:00,72,390
2021-06-23 18:00:00,73,416
2021-06-23 18:00:00,74,77
2021-06-23 18:00:00,75,86
2021-06-23 18:00:00,76,150
2021-06-23 18:00:00,77,0
2021-06-23 18:00:00,78,131
2021-06-23 18:00:00,79,332
2021-06-23 18:00:00,80,349
2021-06-23 18:00:00,81,127
2021-06-23 18:00:00,82,68
2021-06-23 18:00:00,83,83
2021-06-23 19:00:00,0,29
2021-06-23 19:00:00,1,26
2021-06-23 19:00:00,2,31
2021-06-23 19:00:00,3,8
2021-06-23 19:00:00,4,9
2021-06-23 19:00:00,5,2
2021-06-23 19:00:00,6,0
2021-06-23 19:00:00,7,12
2021-06-23 19:00:00,8,71
2021-06-23 19:00:00,9,48
2021-06-23 19:00:00,10,26
2021-06-23 19:00:00,11,16
2021-06-23 19:00:00,12,0
2021-06-23 19:00:00,13,0
2021-06-23 19:00:00,14,60
2021-06-23 19:00:00,15,77
2021-06-23 19:00:00,16,59
2021-06-23 19:00:00,17,26
2021-06-23 19:00:00,18,0
2021-06-23 19:00:00,19,18
2021-06-23 19:00:00,20,29
2021-06-23 19:00:00,21,49
2021-06-23 19:00:00,22,83
2021-06-23 19:00:00,23,48
2021-06-23 19:00:00,24,62
2021-06-23 19:00:00,25,12
2021-06-23 19:00:00,26,34
2021-06-23 19:00:00,27,28
2021-06-23 19:00:00,28,30
2021-06-23 19:00:00,29,117
2021-06-23 19:00:00,30,31
2021-06-23 19:00:00,31,103
2021-06-23 19:00:00,32,19
2021-06-23 19:00:00,33,37
2021-06-23 19:00:00,34,41
2021-06-23 19:00:00,35,59
2021-06-23 19:00:00,36,204
2021-06-23 19:00:00,37,87
2021-06-23 19:00:00,38,153
2021-06-23 19:00:00,39,11
2021-06-23 19:00:00,40,19
2021-06-23 19:00:00,41,26
2021-06-23 19:00:00,42,86
2021-06-23 19:00:00,43,150
2021-06-23 19:00:00,44,149
2021-06-23 19:00:00,45,140
2021-06-23 19:00:00,46,28
2021-06-23 19:00:00,47,59
2021-06-23 19:00:00,48,2
2021-06-23 19:00:00,49,104
2021-06-23 19:00:00,50,259
2021-06-23 19:00:00,51,201
2021-06-23 19:00:00,52,130
2021-06-23 19:00:00,53,31
2021-06-23 19:00:00,54,26
2021-06-23 19:00:00,55,1
2021-06-23 19:00:00,56,99
2021-06-23 19:00:00,57,221
2021-06-23 19:00:00,58,335
2021-06-23 19:00:00,59,171
2021-06-23 19:00:00,60,5
2021-06-23 19:00:00,61,36
2021-06-23 19:00:00,62,4
2021-06-23 19:00:00,63,33
2021-06-23 19:00:00,64,422
2021-06-23 19:00:00,65,346
2021-06-23 19:00:00,66,184
2021-06-23 19:00:00,67,5
2021-06-23 19:00:00,68,53
2021-06-23 19:00:00,69,91
2021-06-23 19:00:00,70,0
2021-06-23 19:00:00,71,270
2021-06-23 19:00:00,72,359
2021-06-23 19:00:00,73,353
2021-06-23 19:00:00,74,75
2021-06-23 19:00:00,75,84
2021-06-23 19:00:00,76,147
2021-06-23 19:00:00,77,0
2021-06-23 19:00:00,78,142
2021-06-23 19:00:00,79,279
2021-06-23 19:00:00,80,344
2021-06-23 19:00:00,81,144
2021-06-23 19:00:00,82,40
2021-06-23 19:00:00,83,72
2021-06-23 20:00:00,0,24
2021-06-23 20:00:00,1,23
2021-06-23 20:00:00,2,23
2021-06-23 20:00:00,3,1
2021-06-23 20:00:00,4,6
2021-06-23 20:00:00,5,0
2021-06-23 20:00:00,6,0
2021-06-23 20:00:00,7,16
2021-06-23 20:00:00,8,45
2021-06-23 20:00:00,9,31
2021-06-23 20:00:00,10,18
2021-06-23 20:00:00,11,6
2021-06-23 20:00:00,12,0
2021-06-23 20:00:00,13,0
2021-06-23 20:00:00,14,51
2021-06-23 20:00:00,15,64
2021-06-23 20:00:00,16,41
2021-06-23 20:00:00,17,21
2021-06-23 20:00:00,18,0
2021-06-23 20:00:00,19,9
2021-06-23 20:00:00,20,8
2021-06-23 20:00:00,21,38
2021-06-23 20:00:00,22,55
2021-06-23 20:00:00,23,42
2021-06-23 20:00:00,24,32
2021-06-23 20:00:00,25,13
2021-06-23 20:00:00,26,32
2021-06-23 20:00:00,27,20
2021-06-23 20:00:00,28,27
2021-06-23 20:00:00,29,80
2021-06-23 20:00:00,30,32
2021-06-23 20:00:00,31,89
2021-06-23 20:00:00,32,14
2021-06-23 20:00:00,33,20
2021-06-23 20:00:00,34,39
2021-06-23 20:00:00,35,42
2021-06-23 20:00:00,36,141
2021-06-23 20:00:00,37,44
2021-06-23 20:00:00,38,90
2021-06-23 20:00:00,39,5
2021-06-23 20:00:00,40,14
2021-06-23 20:00:00,41,29
2021-06-23 20:00:00,42,50
2021-06-23 20:00:00,43,109
2021-06-23 20:00:00,44,86
2021-06-23 20:00:00,45,82
2021-06-23 20:00:00,46,16
2021-06-23 20:00:00,47,25
2021-06-23 20:00:00,48,7
2021-06-23 20:00:00,49,64
2021-06-23 20:00:00,50,161
2021-06-23 20:00:00,51,84
2021-06-23 20:00:00,52,72
2021-06-23 20:00:00,53,24
2021-06-23 20:00:00,54,20
2021-06-23 20:00:00,55,5
2021-06-23 20:00:00,56,74
2021-06-23 20:00:00,57,151
2021-06-23 20:00:00,58,185
2021-06-23 20:00:00,59,136
2021-06-23 20:00:00,60,19
2021-06-23 20:00:00,61,25
2021-06-23 20:00:00,62,8
2021-06-23 20:00:00,63,30
2021-06-23 20:00:00,64,264
2021-06-23 20:00:00,65,198
2021-06-23 20:00:00,66,119
2021-06-23 20:00:00,67,5
2021-06-23 20:00:00,68,49
2021-06-23 20:00:00,69,40
2021-06-23 20:00:00,70,0
2021-06-23 20:00:00,71,249
2021-06-23 20:00:00,72,261
2021-06-23 20:00:00,73,234
2021-06-23 20:00:00,74,56
2021-06-23 20:00:00,75,49
2021-06-23 20:00:00,76,118
2021-06-23 20:00:00,77,0
2021-06-23 20:00:00,78,129
2021-06-23 20:00:00,79,209
2021-06-23 20:00:00,80,276
2021-06-23 20:00:00,81,94
2021-06-23 20:00:00,82,43
2021-06-23 20:00:00,83,51
2021-06-23 21:00:00,0,19
2021-06-23 21:00:00,1,30
2021-06-23 21:00:00,2,18
2021-06-23 21:00:00,3,6
2021-06-23 21:00:00,4,6
2021-06-23 21:00:00,5,2
2021-06-23 21:00:00,6,0
2021-06-23 21:00:00,7,8
2021-06-23 21:00:00,8,37
2021-06-23 21:00:00,9,21
2021-06-23 21:00:00,10,19
2021-06-23 21:00:00,11,3
2021-06-23 21:00:00,12,0
2021-06-23 21:00:00,13,0
2021-06-23 21:00:00,14,26
2021-06-23 21:00:00,15,42
2021-06-23 21:00:00,16,23
2021-06-23 21:00:00,17,9
2021-06-23 21:00:00,18,0
2021-06-23 21:00:00,19,11
2021-06-23 21:00:00,20,11
2021-06-23 21:00:00,21,32
2021-06-23 21:00:00,22,39
2021-06-23 21:00:00,23,21
2021-06-23 21:00:00,24,30
2021-06-23 21:00:00,25,4
2021-06-23 21:00:00,26,29
2021-06-23 21:00:00,27,21
2021-06-23 21:00:00,28,16
2021-06-23 21:00:00,29,71
2021-06-23 21:00:00,30,22
2021-06-23 21:00:00,31,75
2021-06-23 21:00:00,32,1
2021-06-23 21:00:00,33,10
2021-06-23 21:00:00,34,29
2021-06-23 21:00:00,35,38
2021-06-23 21:00:00,36,82
2021-06-23 21:00:00,37,32
2021-06-23 21:00:00,38,58
2021-06-23 21:00:00,39,3
2021-06-23 21:00:00,40,7
2021-06-23 21:00:00,41,12
2021-06-23 21:00:00,42,31
2021-06-23 21:00:00,43,60
2021-06-23 21:00:00,44,47
2021-06-23 21:00:00,45,65
2021-06-23 21:00:00,46,8
2021-06-23 21:00:00,47,17
2021-06-23 21:00:00,48,2
2021-06-23 21:00:00,49,33
2021-06-23 21:00:00,50,112
2021-06-23 21:00:00,51,52
2021-06-23 21:00:00,52,54
2021-06-23 21:00:00,53,23
2021-06-23 21:00:00,54,8
2021-06-23 21:00:00,55,0
2021-06-23 21:00:00,56,48
2021-06-23 21:00:00,57,93
2021-06-23 21:00:00,58,137
2021-06-23 21:00:00,59,68
2021-06-23 21:00:00,60,3
2021-06-23 21:00:00,61,18
2021-06-23 21:00:00,62,6
2021-06-23 21:00:00,63,12
2021-06-23 21:00:00,64,201
2021-06-23 21:00:00,65,152
2021-06-23 21:00:00,66,90
2021-06-23 21:00:00,67,2
2021-06-23 21:00:00,68,26
2021-06-23 21:00:00,69,53
2021-06-23 21:00:00,70,0
2021-06-23 21:00:00,71,225
2021-06-23 21:00:00,72,217
2021-06-23 21:00:00,73,195
2021-06-23 21:00:00,74,19
2021-06-23 21:00:00,75,41
2021-06-23 21:00:00,76,89
2021-06-23 21:00:00,77,0
2021-06-23 21:00:00,78,71
2021-06-23 21:00:00,79,154
2021-06-23 21:00:00,80,245
2021-06-23 21:00:00,81,56
2021-06-23 21:00:00,82,15
2021-06-23 21:00:00,83,40
2021-06-23 22:00:00,0,9
2021-06-23 22:00:00,1,13
2021-06-23 22:00:00,2,16
2021-06-23 22:00:00,3,5
2021-06-23 22:00:00,4,2
2021-06-23 22:00:00,5,0
2021-06-23 22:00:00,6,0
2021-06-23 22:00:00,7,4
2021-06-23 22:00:00,8,25
2021-06-23 22:00:00,9,20
2021-06-23 22:00:00,10,12
2021-06-23 22:00:00,11,0
2021-06-23 22:00:00,12,0
2021-06-23 22:00:00,13,0
2021-06-23 22:00:00,14,14
2021-06-23 22:00:00,15,22
2021-06-23 22:00:00,16,15
2021-06-23 22:00:00,17,7
2021-06-23 22:00:00,18,0
2021-06-23 22:00:00,19,4
2021-06-23 22:00:00,20,7
2021-06-23 22:00:00,21,30
2021-06-23 22:00:00,22,24
2021-06-23 22:00:00,23,12
2021-06-23 22:00:00,24,31
2021-06-23 22:00:00,25,2
2021-06-23 22:00:00,26,15
2021-06-23 22:00:00,27,15
2021-06-23 22:00:00,28,5
2021-06-23 22:00:00,29,54
2021-06-23 22:00:00,30,9
2021-06-23 22:00:00,31,40
2021-06-23 22:00:00,32,4
2021-06-23 22:00:00,33,7
2021-06-23 22:00:00,34,24
2021-06-23 22:00:00,35,20
2021-06-23 22:00:00,36,57
2021-06-23 22:00:00,37,22
2021-06-23 22:00:00,38,50
2021-06-23 22:00:00,39,0
2021-06-23 22:00:00,40,7
2021-06-23 22:00:00,41,12
2021-06-23 22:00:00,42,18
2021-06-23 22:00:00,43,38
2021-06-23 22:00:00,44,25
2021-06-23 22:00:00,45,45
2021-06-23 22:00:00,46,11
2021-06-23 22:00:00,47,19
2021-06-23 22:00:00,48,2
2021-06-23 22:00:00,49,44
2021-06-23 22:00:00,50,135
2021-06-23 22:00:00,51,43
2021-06-23 22:00:00,52,47
2021-06-23 22:00:00,53,10
2021-06-23 22:00:00,54,17
2021-06-23 22:00:00,55,0
2021-06-23 22:00:00,56,11
2021-06-23 22:00:00,57,70
2021-06-23 22:00:00,58,115
2021-06-23 22:00:00,59,47
2021-06-23 22:00:00,60,1
2021-06-23 22:00:00,61,13
2021-06-23 22:00:00,62,2
2021-06-23 22:00:00,63,7
2021-06-23 22:00:00,64,152
2021-06-23 22:00:00,65,113
2021-06-23 22:00:00,66,46
2021-06-23 22:00:00,67,4
2021-06-23 22:00:00,68,35
2021-06-23 22:00:00,69,33
2021-06-23 22:00:00,70,0
2021-06-23 22:00:00,71,175
2021-06-23 22:00:00,72,184
2021-06-23 22:00:00,73,164
2021-06-23 22:00:00,74,19
2021-06-23 22:00:00,75,19
2021-06-23 22:00:00,76,79
2021-06-23 22:00:00,77,0
2021-06-23 22:00:00,78,74
2021-06-23 22:00:00,79,144
2021-06-23 22:00:00,80,167
2021-06-23 22:00:00,81,44
2021-06-23 22:00:00,82,45
2021-06-23 22:00:00,83,37
2021-06-23 23:00:00,0,4
2021-06-23 23:00:00,1,8
2021-06-23 23:00:00,2,8
2021-06-23 23:00:00,3,1
2021-06-23 23:00:00,4,3
2021-06-23 23:00:00,5,0
2021-06-23 23:00:00,6,0
2021-06-23 23:00:00,7,3
2021-06-23 23:00:00,8,20
2021-06-23 23:00:00,9,20
2021-06-23 23:00:00,10,8
2021-06-23 23:00:00,11,0
2021-06-23 23:00:00,12,0
2021-06-23 23:00:00,13,0
2021-06-23 23:00:00,14,5
2021-06-23 23:00:00,15,18
2021-06-23 23:00:00,16,12
2021-06-23 23:00:00,17,10
2021-06-23 23:00:00,18,0
2021-06-23 23:00:00,19,0
2021-06-23 23:00:00,20,10
2021-06-23 23:00:00,21,14
2021-06-23 23:00:00,22,17
2021-06-23 23:00:00,23,10
2021-06-23 23:00:00,24,18
2021-06-23 23:00:00,25,3
2021-06-23 23:00:00,26,3
2021-06-23 23:00:00,27,10
2021-06-23 23:00:00,28,6
2021-06-23 23:00:00,29,36
2021-06-23 23:00:00,30,25
2021-06-23 23:00:00,31,42
2021-06-23 23:00:00,32,1
2021-06-23 23:00:00,33,6
2021-06-23 23:00:00,34,19
2021-06-23 23:00:00,35,12
2021-06-23 23:00:00,36,43
2021-06-23 23:00:00,37,7
2021-06-23 23:00:00,38,52
2021-06-23 23:00:00,39,3
2021-06-23 23:00:00,40,6
2021-06-23 23:00:00,41,9
2021-06-23 23:00:00,42,17
2021-06-23 23:00:00,43,43
2021-06-23 23:00:00,44,26
2021-06-23 23:00:00,45,36
2021-06-23 23:00:00,46,1
2021-06-23 23:00:00,47,22
2021-06-23 23:00:00,48,1
2021-06-23 23:00:00,49,24
2021-06-23 23:00:00,50,90
2021-06-23 23:00:00,51,27
2021-06-23 23:00:00,52,26
2021-06-23 23:00:00,53,10
2021-06-23 23:00:00,54,12
2021-06-23 23:00:00,55,3
2021-06-23 23:00:00,56,10
2021-06-23 23:00:00,57,66
2021-06-23 23:00:00,58,86
2021-06-23 23:00:00,59,56
2021-06-23 23:00:00,60,3
2021-06-23 23:00:00,61,8
2021-06-23 23:00:00,62,0
2021-06-23 23:00:00,63,9
2021-06-23 23:00:00,64,106
2021-06-23 23:00:00,65,63
2021-06-23 23:00:00,66,53
2021-06-23 23:00:00,67,0
2021-06-23 23:00:00,68,26
2021-06-23 23:00:00,69,38
2021-06-23 23:00:00,70,0
2021-06-23 23:00:00,71,168
2021-06-23 23:00:00,72,153
2021-06-23 23:00:00,73,147
2021-06-23 23:00:00,74,20
2021-06-23 23:00:00,75,31
2021-06-23 23:00:00,76,92
2021-06-23 23:00:00,77,0
2021-06-23 23:00:00,78,55
2021-06-23 23:00:00,79,108
2021-06-23 23:00:00,80,118
2021-06-23 23:00:00,81,36
2021-06-23 23:00:00,82,34
2021-06-23 23:00:00,83,30
2021-06-24 00:00:00,0,2
2021-06-24 00:00:00,1,10
2021-06-24 00:00:00,2,5
2021-06-24 00:00:00,3,3
2021-06-24 00:00:00,4,0
2021-06-24 00:00:00,5,0
2021-06-24 00:00:00,6,0
2021-06-24 00:00:00,7,2
2021-06-24 00:00:00,8,14
2021-06-24 00:00:00,9,16
2021-06-24 00:00:00,10,5
2021-06-24 00:00:00,11,0
2021-06-24 00:00:00,12,0
2021-06-24 00:00:00,13,0
2021-06-24 00:00:00,14,3
2021-06-24 00:00:00,15,17
2021-06-24 00:00:00,16,11
2021-06-24 00:00:00,17,8
2021-06-24 00:00:00,18,0
2021-06-24 00:00:00,19,3
2021-06-24 00:00:00,20,1
2021-06-24 00:00:00,21,9
2021-06-24 00:00:00,22,12
2021-06-24 00:00:00,23,6
2021-06-24 00:00:00,24,11
2021-06-24 00:00:00,25,0
2021-06-24 00:00:00,26,1
2021-06-24 00:00:00,27,8
2021-06-24 00:00:00,28,16
2021-06-24 00:00:00,29,19
2021-06-24 00:00:00,30,3
2021-06-24 00:00:00,31,18
2021-06-24 00:00:00,32,0
2021-06-24 00:00:00,33,4
2021-06-24 00:00:00,34,10
2021-06-24 00:00:00,35,5
2021-06-24 00:00:00,36,20
2021-06-24 00:00:00,37,5
2021-06-24 00:00:00,38,35
2021-06-24 00:00:00,39,1
